Unnamed: 0,Time_x,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,TyreLife,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_2,status_4,status_6,status_12,status_14,status_16,status_21,status_24,status_26,status_41,status_67,status_71,status_124,status_126,status_167,status_671,status_712,status_6712,Driver_idx,Team_idx
2989,0 days 02:06:05.640000,45.0,NO_PIT,NO_PIT,271.0,296.0,25.0,0 days 02:04:34.089000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.551,2.3649999999997817,1.074999999999818,10.088999999999942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2990,0 days 02:07:36.924000,46.0,NO_PIT,NO_PIT,273.0,304.0,26.0,0 days 02:06:05.640000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.284,2.181999999999789,0.975999999999658,10.926000000000386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2991,0 days 02:09:08.146000,47.0,NO_PIT,NO_PIT,274.0,305.0,27.0,0 days 02:07:36.924000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.222,2.027000000000044,0.8339999999998327,11.173000000000684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2992,0 days 02:10:39.255000,48.0,NO_PIT,NO_PIT,277.0,309.0,28.0,0 days 02:09:08.146000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.109,1.7780000000002474,0.5410000000001673,11.832999999999627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2993,0 days 02:12:11.096000,49.0,NO_PIT,NO_PIT,274.0,301.0,29.0,0 days 02:10:39.255000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.841,2.344000000000051,0.9210000000002764,11.782999999999449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2994,0 days 02:13:42.640000,50.0,NO_PIT,NO_PIT,271.0,301.0,30.0,0 days 02:12:11.096000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.544,2.524000000000342,1.311999999999898,12.018000000000027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2995,0 days 02:15:13.779000,51.0,NO_PIT,NO_PIT,271.0,302.0,31.0,0 days 02:13:42.640000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.139,2.478000000000065,1.3350000000000364,12.786999999999352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2996,0 days 02:16:44.980000,52.0,NO_PIT,NO_PIT,271.0,304.0,32.0,0 days 02:15:13.779000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.201,2.63799999999992,1.0900000000001455,13.261999999999716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2997,0 days 02:18:16.019000,53.0,NO_PIT,NO_PIT,271.0,304.0,33.0,0 days 02:16:44.980000,1,3.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,91.039,2.1289999999999054,0.706000000000131,13.967999999999847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
2998,0 days 00:57:48.182000,1.0,NO_PIT,NO_PIT,263.0,300.0,1.0,0 days 00:56:06.651000,1,10.0,14.6,76.0,1009.9,False,22.5,324,1.1,0 days 00:00:25.703000,Suzuka,5.807,53,2.0,0.0,0.0,101.275,6.550000000000011,0.4890000000000043,0.7729999999999961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
2999,0 days 00:59:23.735000,2.0,NO_PIT,NO_PIT,268.0,298.0,2.0,0 days 00:57:48.182000,1,10.0,14.6,76.0,1009.9,False,22.5,324,1.1,0 days 00:00:25.703000,Suzuka,5.807,53,2.0,0.0,0.0,95.553,8.159999999999997,0.5970000000000084,0.906000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3000,0 days 01:00:58.170000,3.0,NO_PIT,NO_PIT,269.0,298.0,3.0,0 days 00:59:23.735000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.435,8.956000000000017,0.5310000000000628,1.231999999999971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3001,0 days 01:02:32.636000,4.0,NO_PIT,NO_PIT,269.0,299.0,4.0,0 days 01:00:58.170000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.466,9.677999999999995,0.6800000000000068,1.3760000000000332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3002,0 days 01:04:06.762000,5.0,NO_PIT,NO_PIT,269.0,299.0,5.0,0 days 01:02:32.636000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.126,10.02800000000002,0.6680000000000064,1.848999999999989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3003,0 days 01:05:41.297000,6.0,NO_PIT,NO_PIT,270.0,300.0,6.0,0 days 01:04:06.762000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.535,10.91700000000003,0.7549999999999955,2.0330000000000155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3004,0 days 01:07:16.048000,7.0,NO_PIT,NO_PIT,265.0,297.0,7.0,0 days 01:05:41.297000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.751,12.14199999999994,1.0639999999999643,1.679000000000087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3005,0 days 01:08:50.779000,8.0,NO_PIT,NO_PIT,264.0,298.0,8.0,0 days 01:07:16.048000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.731,13.336999999999987,1.30499999999995,1.44500000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3006,0 days 01:10:25.187000,9.0,NO_PIT,NO_PIT,263.0,297.0,9.0,0 days 01:08:50.779000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.408,14.216000000000008,1.5190000000000057,1.5160000000000764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3007,0 days 01:11:59.404000,10.0,NO_PIT,NO_PIT,263.0,298.0,10.0,0 days 01:10:25.187000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.217,14.877999999999927,1.6119999999999663,1.7970000000000257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3008,0 days 01:13:33.827000,11.0,NO_PIT,NO_PIT,263.0,299.0,11.0,0 days 01:11:59.404000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.423,15.803000000000113,1.8100000000001728,1.8559999999999943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3009,0 days 01:15:08.071000,12.0,NO_PIT,NO_PIT,264.0,298.0,12.0,0 days 01:13:33.827000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.244,16.403999999999996,2.053000000000111,2.1259999999999764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3010,0 days 01:16:42.306000,13.0,NO_PIT,NO_PIT,262.0,298.0,13.0,0 days 01:15:08.071000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.235,16.998999999999796,2.346000000000004,2.2180000000000746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3011,0 days 01:18:16.633000,14.0,NO_PIT,NO_PIT,263.0,299.0,14.0,0 days 01:16:42.306000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.327,17.94600000000014,2.518000000000029,2.436999999999898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3012,0 days 01:19:50.667000,15.0,NO_PIT,NO_PIT,263.0,299.0,15.0,0 days 01:18:16.633000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.034,18.61200000000008,2.747000000000071,2.713999999999942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3013,0 days 01:21:25.092000,16.0,NO_PIT,NO_PIT,264.0,298.0,16.0,0 days 01:19:50.667000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.425,19.605999999999995,2.8129999999998745,2.7450000000001182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3014,0 days 01:22:59.529000,17.0,NO_PIT,NO_PIT,262.0,296.0,17.0,0 days 01:21:25.092000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.437,20.500999999999976,3.027000000000044,2.746999999999844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3015,0 days 01:24:33.910000,18.0,NO_PIT,NO_PIT,264.0,297.0,18.0,0 days 01:22:59.529000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.381,21.529,3.330999999999904,2.735000000000128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3016,0 days 01:26:08.158000,19.0,NO_PIT,NO_PIT,262.0,296.0,19.0,0 days 01:24:33.910000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.248,22.419000000000096,3.365999999999985,2.5979999999999563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3017,0 days 01:27:42.219000,20.0,NO_PIT,NO_PIT,263.0,299.0,20.0,0 days 01:26:08.158000,1,9.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,94.061,23.41599999999994,3.433999999999969,2.703000000000202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3018,0 days 01:29:16.205000,21.0,NO_PIT,NO_PIT,263.0,299.0,21.0,0 days 01:27:42.219000,1,8.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,93.986,22.182000000000016,3.59699999999998,1.9080000000001287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3019,0 days 01:30:52.833000,22.0,NO_PIT,NO_PIT,269.0,301.0,22.0,0 days 01:29:16.205000,1,8.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,96.628,15.545000000000073,0.875999999999749,1.675000000000182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3020,0 days 01:32:29.078000,23.0,NO_PIT,0 days 01:32:27.811000,269.0,300.0,23.0,0 days 01:30:52.833000,1,9.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,2.0,0.0,0.0,96.245,18.63799999999992,0.1019999999998617,0.0340000000001055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3021,0 days 01:34:23.680000,24.0,0 days 01:32:52.623000,NO_PIT,266.0,296.0,1.0,0 days 01:32:29.078000,1,16.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,114.602,40.184999999999945,7.679000000000087,6.310999999999694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3022,0 days 01:35:56.810000,25.0,NO_PIT,NO_PIT,266.0,298.0,2.0,0 days 01:34:23.680000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.13,40.2180000000003,3.645000000000437,6.248999999999796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3023,0 days 01:37:30.143000,26.0,NO_PIT,NO_PIT,265.0,299.0,3.0,0 days 01:35:56.810000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.333,40.42499999999973,3.875,5.774000000000342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3024,0 days 01:39:03.533000,27.0,NO_PIT,NO_PIT,266.0,298.0,4.0,0 days 01:37:30.143000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.39,40.4680000000003,3.4440000000004147,5.464999999999691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3025,0 days 01:40:36.908000,28.0,NO_PIT,NO_PIT,267.0,299.0,5.0,0 days 01:39:03.533000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.375,40.646999999999935,2.018000000000029,5.10799999999972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3026,0 days 01:42:09.987000,29.0,NO_PIT,NO_PIT,267.0,300.0,6.0,0 days 01:40:36.908000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.079,40.76499999999987,1.2829999999999018,4.894000000000233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3027,0 days 01:43:42.909000,30.0,NO_PIT,NO_PIT,273.0,303.0,7.0,0 days 01:42:09.987000,1,14.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.922,40.6279999999997,0.5099999999997635,4.956000000000131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3028,0 days 01:45:16.284000,31.0,NO_PIT,NO_PIT,267.0,300.0,8.0,0 days 01:43:42.909000,1,13.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.375,38.547000000000025,1.2409999999999854,3.59900000000016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3029,0 days 01:46:49.524000,32.0,NO_PIT,NO_PIT,270.0,297.0,9.0,0 days 01:45:16.284000,1,12.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.24,38.12600000000021,1.167000000000371,1.6539999999999964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3030,0 days 01:48:23.082000,33.0,NO_PIT,NO_PIT,269.0,304.0,10.0,0 days 01:46:49.524000,1,11.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,93.558,39.870000000000346,0.6520000000000437,1.530999999999949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3031,0 days 01:49:55.256000,34.0,NO_PIT,NO_PIT,267.0,295.0,11.0,0 days 01:48:23.082000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.174,40.26200000000017,4.551000000000386,3.020999999999731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3032,0 days 01:51:27.604000,35.0,NO_PIT,NO_PIT,266.0,296.0,12.0,0 days 01:49:55.256000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.348,40.60000000000037,4.420000000000073,3.337999999999738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3033,0 days 01:52:59.815000,36.0,NO_PIT,NO_PIT,266.0,300.0,13.0,0 days 01:51:27.604000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.211,41.05299999999989,4.402999999999793,3.730000000000018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3034,0 days 01:54:32.148000,37.0,NO_PIT,NO_PIT,266.0,299.0,14.0,0 days 01:52:59.815000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.333,41.646999999999935,4.438999999999851,3.871000000000095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3035,0 days 01:56:04.615000,38.0,NO_PIT,NO_PIT,266.0,299.0,15.0,0 days 01:54:32.148000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.467,42.32600000000002,4.705000000000382,3.947000000000117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3036,0 days 01:57:36.917000,39.0,NO_PIT,NO_PIT,266.0,300.0,16.0,0 days 01:56:04.615000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.302,42.84900000000016,4.826000000000477,4.424999999999727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3037,0 days 01:59:09.013000,40.0,NO_PIT,NO_PIT,267.0,300.0,17.0,0 days 01:57:36.917000,1,10.0,14.2,77.0,1009.5,False,20.9,223,1.1,0 days 01:00:26.049000,Suzuka,5.807,53,1.0,0.0,0.0,92.096,43.43200000000024,4.791000000000167,4.641999999999825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3038,0 days 02:00:41.232000,41.0,NO_PIT,NO_PIT,267.0,300.0,18.0,0 days 01:59:09.013000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.219,44.07099999999991,4.9229999999997744,4.899000000000342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3039,0 days 02:02:13.341000,42.0,NO_PIT,NO_PIT,266.0,299.0,19.0,0 days 02:00:41.232000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.109,44.71200000000045,5.053000000000338,5.050999999999931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3040,0 days 02:03:45.413000,43.0,NO_PIT,NO_PIT,267.0,299.0,20.0,0 days 02:02:13.341000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.072,45.34299999999985,5.28899999999976,5.132000000000062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3041,0 days 02:05:18.422000,44.0,NO_PIT,NO_PIT,265.0,297.0,21.0,0 days 02:03:45.413000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,93.009,46.75100000000021,6.676000000000386,4.253999999999905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3042,0 days 02:06:50.881000,45.0,NO_PIT,NO_PIT,267.0,297.0,22.0,0 days 02:05:18.422000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.459,47.60599999999977,7.4909999999999854,4.042999999999665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3043,0 days 02:08:23.380000,46.0,NO_PIT,NO_PIT,267.0,298.0,23.0,0 days 02:06:50.881000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.499,48.63799999999992,8.282000000000153,3.451000000000022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3044,0 days 02:09:55.431000,47.0,NO_PIT,NO_PIT,268.0,299.0,24.0,0 days 02:08:23.380000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.051,49.31200000000081,8.725000000000364,3.670999999999367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3045,0 days 02:11:27.521000,48.0,NO_PIT,NO_PIT,267.0,299.0,25.0,0 days 02:09:55.431000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.09,50.04399999999987,9.479999999999563,3.641000000000531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3046,0 days 02:12:59.527000,49.0,NO_PIT,NO_PIT,267.0,297.0,26.0,0 days 02:11:27.521000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.006,50.77499999999964,10.233000000000176,3.567000000000008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3047,0 days 02:14:31.741000,50.0,NO_PIT,NO_PIT,268.0,297.0,27.0,0 days 02:12:59.527000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.214,51.625,11.055999999999583,3.4130000000004657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3048,0 days 02:16:03.789000,51.0,NO_PIT,NO_PIT,269.0,298.0,28.0,0 days 02:14:31.741000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.048,52.487999999999374,11.810999999999694,3.1350000000002183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3049,0 days 02:17:35.870000,52.0,NO_PIT,NO_PIT,267.0,298.0,29.0,0 days 02:16:03.789000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.081,53.52799999999934,12.766999999999824,3.07300000000032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
3050,0 days 02:19:08.419000,53.0,NO_PIT,NO_PIT,267.0,298.0,30.0,0 days 02:17:35.870000,1,10.0,14.5,77.0,1008.9,False,19.4,0,1.6,0 days 02:00:26.330000,Suzuka,5.807,53,1.0,0.0,0.0,92.549,54.52899999999954,14.161999999999352,2.804000000000088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
11266,0 days 01:12:37.412000,1.0,NO_PIT,NO_PIT,207.0,300.0,1.0,0 days 01:11:08.287000,124,8.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,4.0,0.0,0.0,100.322,29.442000000000007,2.635000000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11267,0 days 01:12:48.873000,1.0,NO_PIT,NO_PIT,207.0,300.0,1.0,0 days 01:11:08.287000,124,9.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,100.322,29.442000000000007,0.0,1.855000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
11268,0 days 01:14:39.129000,2.0,NO_PIT,NO_PIT,166.0,192.0,2.0,0 days 01:12:48.873000,4,6.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,110.256,7.290999999999997,1.5580000000000211,1.2009999999999934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11269,0 days 01:16:27.174000,3.0,NO_PIT,NO_PIT,271.0,127.0,3.0,0 days 01:14:39.129000,41,6.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,108.045,2.3139999999999645,0.4490000000000123,0.3380000000000223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11270,0 days 01:17:39.033000,4.0,NO_PIT,NO_PIT,272.0,299.0,4.0,0 days 01:16:27.174000,1,6.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,71.859,3.918999999999983,0.6369999999999436,0.4540000000000646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11271,0 days 01:18:50.130000,5.0,NO_PIT,NO_PIT,277.0,303.0,5.0,0 days 01:17:39.033000,1,6.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,71.097,5.157999999999959,0.7810000000000059,0.5199999999999818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11272,0 days 01:20:00.906000,6.0,NO_PIT,NO_PIT,278.0,301.0,6.0,0 days 01:18:50.130000,1,6.0,30.3,33.0,943.5,False,50.3,90,1.0,0 days 01:00:28.820000,Spielberg,4.326,71,5.0,0.0,0.0,70.776,6.474000000000046,0.9629999999999654,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
